EC;M;T;CO;W;TM;S;F;Classes;;;;;;;
-0,999925267;-0,014687069;2,071428571;0,655172414;6,666666667;-0,759825328;-0,6375;23,36708861;B;;;;;;;
-0,999976428;-0,008208442;2,214285714;0,75862069;12,16666667;-0,362445415;-0,5375;11,13924051;B;;;;;;;
-0,999977547;0,0928722;2,392857143;2,344827586;0,166666667;-0,908296943;-0,75;15,01265823;B;;;;;;;
-0,999936719;-0,194579773;0,785714286;0,344827586;12,5;-0,336244541;-0,7;18,86075949;B;;;;;;;
-0,999985597;0,148767524;2,214285714;2,275862069;9,833333333;-0,388646288;-0,5875;19,88607595;B;;;;;;;
-0,999993483;0,056046393;2;0,379310345;6,333333333;0;-0,7125;6,848101266;B;;;;;;;
-0,999901887;-0,099458427;2,5;1,310344828;2,833333333;0,292576419;-0,55;5,860759494;B;;;;;;;
-0,999988064;-0,023585215;2,321428571;0,965517241;14;-0,917030568;-0,725;20,82278481;B;;;;;;;
-0,999950092;-0,071703867;1,821428571;-0,275862069;11,83333333;-0,091703057;-0,625;6,164556962;B;;;;;;;
-0,999853606;0,049148159;2,535714286;0,620689655;5,833333333;-0,126637555;-0,5875;6,924050633;B;;;;;;;
-0,999992918;0,00439306;2,571428571;1,620689655;1,166666667;-0,414847162;-0,5125;23,67088608;B;;;;;;;
-0,999990072;-0,133812859;2,464285714;-0,655172414;11,16666667;-0,886462882;-0,75;13,48101266;B;;;;;;;
-0,999970942;0,180774205;1,607142857;0,896551724;8,833333333;-0,890829694;-0,725;6,582278481;B;;;;;;;
-0,999795875;0,153047091;1,571428571;-0,689655172;0;-0,462882096;-0,625;17,39240506;B;;;;;;;
-0,999921265;0,028358753;2,035714286;0,103448276;-0,333333333;-0,218340611;-0,6875;20,41772152;B;;;;;;;
-0,988493919;-0,105137621;1,392857143;1,310344828;14,83333333;-0,655021834;-0,6875;17,24050633;B;;;;;;;
-0,96594064;-0,040818566;1,142857143;1,517241379;0,833333333;0,07860262;-0,75;7,46835443;B;;;;;;;
-0,976019113;-0,163008133;1,964285714;0,655172414;15,5;-0,716157205;-0,5625;15,08860759;B;;;;;;;
-0,998839306;-0,148207969;1,964285714;0,862068966;2,666666667;0,292576419;-0,575;21,17721519;B;;;;;;;
-0,998571992;0,029246039;1,678571429;-0,862068966;0,5;0,244541485;-0,55;16,46835443;B;;;;;;;
-0,876901275;0,016241898;2,428571429;-0,896551724;0;0,231441048;-0,675;23,72151899;B;;;;;;;
-0,999423556;0,149200392;1,678571429;0,103448276;15;0,096069869;-0,6;13,88607595;B;;;;;;;
-0,897163006;0,152551841;2,571428571;-0,965517241;13;-0,580786026;-0,675;12,59493671;B;;;;;;;
-0,990235346;0,031966861;1,857142857;-0,517241379;8,5;0,231441048;-0,6125;6,417721519;B;;;;;;;
-0,996664455;-0,052788392;1,464285714;1,310344828;9,166666667;0,03930131;-0,55;24,27848101;B;;;;;;;
-0,996482056;-0,203185395;1,714285714;-0,896551724;13,66666667;0,253275109;-0,6125;15,75949367;B;;;;;;;
-0,999004622;0,125607761;1,714285714;1,75862069;10,5;-0,152838428;-0,55;11,29113924;B;;;;;;;
-0,9980078;-0,058112022;0,785714286;2;8,5;0,034934498;-0,675;14,84810127;B;;;;;;;
-0,964809062;0,032662862;1,571428571;-0,517241379;3,166666667;-0,462882096;-0,5875;15,05063291;B;;;;;;;
-0,970689696;0,008163687;1,571428571;0,862068966;4,666666667;-0,31441048;-0,5625;14,82278481;B;;;;;;;
-0,99933546;0,116997395;2,107142857;-0,275862069;2,833333333;-0,441048035;-0,5375;7,063291139;B;;;;;;;
-0,915716366;-0,033234151;1,5;1,965517241;11,16666667;-0,436681223;-0,65;22,10126582;B;;;;;;;
-0,995199691;0,004263591;1,035714286;-0,586206897;9,5;-0,048034934;-0,5375;16,6835443;B;;;;;;;
-0,994574452;-0,135853956;0,785714286;-0,068965517;2,166666667;0,288209607;-0,6375;14,93670886;B;;;;;;;
-0,813573561;0,190970774;0,928571429;0,965517241;-0,333333333;-0,995633188;-0,525;14,6835443;B;;;;;;;
-0,988512264;0,034793378;1,464285714;0,551724138;15;-0,524017467;-0,5;12,26582278;B;;;;;;;
-0,923391178;0,063146257;2,035714286;1,482758621;15,33333333;-0,64628821;-0,7125;23,6835443;B;;;;;;;
-0,981030983;0,077410982;1,392857143;1,827586207;4,166666667;-0,938864629;-0,7;17,97468354;B;;;;;;;
-0,9914694;0,099046723;0,857142857;-0,517241379;8,333333333;-0,148471616;-0,7375;12,26582278;B;;;;;;;
-0,998502553;0,169224192;1,714285714;0,655172414;15,33333333;0,091703057;-0,525;16,08860759;B;;;;;;;
-0,995566243;0,011847832;0,857142857;-0,275862069;10,66666667;-0,23580786;-0,6625;11,81012658;B;;;;;;;
-0,977443147;-0,172303838;1,285714286;1,75862069;3,5;-0,991266376;-0,7;12,74683544;B;;;;;;;
-0,991719354;-0,068713299;1,464285714;0,724137931;14,5;-0,751091703;-0,65;19,07594937;B;;;;;;;
-0,999575181;-0,176311324;1,285714286;0,482758621;5,333333333;0,222707424;-0,675;7,088607595;B;;;;;;;
-0,753753282;0,131558122;2,428571429;0,655172414;5,833333333;0,19650655;-0,575;14,27848101;B;;;;;;;
-0,722766718;-0,162055574;0,785714286;-0,965517241;9,5;-0,323144105;-0,55;22,43037975;B;;;;;;;
-0,996267351;0,16364244;2,035714286;1,482758621;13;-0,502183406;-0,7125;11,46835443;B;;;;;;;
-0,922571567;-0,056753453;1,928571429;1,310344828;-0,333333333;0,279475983;-0,5;7,974683544;B;;;;;;;
-0,998626821;0,163093227;2,142857143;1,310344828;10,5;0,240174672;-0,6375;5,936708861;B;;;;;;;
-0,998448956;-0,195651092;0,785714286;-0,413793103;13,33333333;-0,152838428;-0,725;16,03797468;B;;;;;;;
-0,770580835;-0,116851682;2,357142857;1,034482759;4,333333333;0,013100437;-0,7375;22,79746835;B;;;;;;;
-0,976710756;0,092466218;2,464285714;-0,068965517;-0,666666667;0,23580786;-0,6375;8,392405063;B;;;;;;;
-0,999494144;-0,129894754;2,178571429;1,75862069;1,833333333;-0,458515284;-0,5375;14,58227848;B;;;;;;;
-0,99799895;-0,145532913;2,107142857;2,172413793;15,5;0,034934498;-0,5875;13;B;;;;;;;
-0,997963071;0,011060274;2,321428571;1,413793103;2,166666667;-0,43231441;-0,6;8,316455696;B;;;;;;;
-0,992438392;0,123592272;2,214285714;1,034482759;5,666666667;-0,266375546;-0,525;18,35443038;B;;;;;;;
-0,999341487;-0,127826781;2,428571429;0,724137931;12,83333333;-0,96069869;-0,5375;12,91139241;B;;;;;;;
-0,993211377;0,09057393;2,428571429;1,344827586;-0,833333333;-0,170305677;-0,625;22,10126582;B;;;;;;;
-0,965950887;0,062757663;1,5;1,448275862;0,333333333;-0,209606987;-0,55;11,03797468;B;;;;;;;
-0,960987296;-0,182494753;0,857142857;0,206896552;0,5;0,15720524;-0,575;12,11392405;B;;;;;;;
-0,999466888;-0,080208482;2,321428571;0,413793103;5,833333333;-0,602620087;-0,65;15,4556962;B;;;;;;;
-0,998752036;-0,173349326;1,571428571;0,75862069;6,333333333;-0,227074236;-0,575;7,873417722;B;;;;;;;
-0,886367344;0,186181017;1,75;1,137931034;9,833333333;-0,899563319;-0,75;8,493670886;B;;;;;;;
-0,894216365;0,186581525;2,535714286;-0,206896552;9,833333333;-0,004366812;-0,5625;8,443037975;B;;;;;;;
-0,999622959;-0,128142416;1,821428571;-0,586206897;10,33333333;0,065502183;-0,525;17,39240506;B;;;;;;;
-0,918212697;0,022986295;1,428571429;0,620689655;2,166666667;-0,15720524;-0,7125;13,37974684;B;;;;;;;
-0,931304157;0,070326847;2,25;-0,655172414;9,666666667;-0,965065502;-0,6;8,556962025;B;;;;;;;
-0,995809791;0,151213871;1,642857143;-0,862068966;14,5;-0,903930131;-0,65;12,30379747;B;;;;;;;
-0,998836268;-0,047837;1,178571429;0,103448276;4,333333333;-0,323144105;-0,7375;12,15189873;B;;;;;;;
-0,81176695;0,009076891;1,464285714;-0,379310345;3,166666667;-0,131004367;-0,5125;9,911392405;B;;;;;;;
-0,941017411;-0,100625752;1,214285714;1,896551724;5,333333333;-0,227074236;-0,525;24,08860759;B;;;;;;;
-0,966981905;-0,108317182;1,964285714;1,793103448;7,166666667;-0,489082969;-0,6875;11,34177215;B;;;;;;;
-0,933163993;0,180766407;0,964285714;0,620689655;15;-0,091703057;-0,6625;8,886075949;B;;;;;;;
-0,965976553;0,114295585;0,785714286;0,275862069;13,5;-0,406113537;-0,6625;10,6835443;B;;;;;;;
-0,998044806;0,158909923;2,357142857;1,655172414;-0,833333333;0,07860262;-0,7125;6,82278481;B;;;;;;;
-0,983327194;0,188689741;1,75;2,275862069;0;-0,64628821;-0,5625;21,97468354;B;;;;;;;
-0,928643334;0,017166188;1,928571429;1,827586207;-0,166666667;-0,838427948;-0,6875;15;B;;;;;;;
-0,995393583;0,102549503;1,5;0,137931034;8,5;-0,454148472;-0,6125;20,86075949;B;;;;;;;
-0,99446138;0,056228127;1;0,689655172;7,666666667;-0,026200873;-0,65;10,17721519;B;;;;;;;
-0,997355836;-0,182600372;1,714285714;0,310344828;3,666666667;-0,598253275;-0,6875;18,53164557;B;;;;;;;
-0,950878445;-0,034577299;2,142857143;1,068965517;9,833333333;-0,624454148;-0,7;7,455696203;B;;;;;;;
-0,887317462;-0,180764127;2,071428571;0,24137931;0,666666667;-0,825327511;-0,5625;19,2278481;B;;;;;;;
-0,895951778;0,055055613;2;0;7,5;-0,152838428;-0,625;5,620253165;B;;;;;;;
-0,998794589;0,073228314;1,178571429;1;1,333333333;0,087336245;-0,5125;14,26582278;B;;;;;;;
-0,745951547;-0,105851222;1,214285714;1,655172414;14,5;0,301310044;-0,7125;6,012658228;B;;;;;;;
-0,985386897;0,079794349;2,285714286;0,137931034;7,166666667;-0,550218341;-0,5625;12,56962025;B;;;;;;;
-0,987333546;-0,053147872;1,571428571;2,275862069;6,833333333;-0,986899563;-0,525;6,17721519;B;;;;;;;
-0,999002893;0,02659013;2,571428571;-0,137931034;0,833333333;-0,414847162;-0,6375;8,746835443;B;;;;;;;
-0,996252981;-0,190199915;0,821428571;0,034482759;3,666666667;-0,554585153;-0,55;11,13924051;B;;;;;;;
-0,711377244;-0,054328389;1,071428571;1,724137931;14,16666667;0,082969432;-0,5875;17,46835443;B;;;;;;;
-0,997456702;-0,070635901;2,214285714;2,413793103;10,66666667;-0,192139738;-0,5625;5,848101266;B;;;;;;;
-0,934423491;-0,017766072;1,642857143;0,655172414;12,33333333;-0,026200873;-0,5625;22,36708861;B;;;;;;;
-0,990369531;-0,070066463;2;0,068965517;11,66666667;-0,510917031;-0,525;7;B;;;;;;;
-0,993194532;0,12453908;2,25;0,689655172;8,5;0,183406114;-0,7375;19,58227848;B;;;;;;;
-0,791969821;0,18721237;2,535714286;0,551724138;0,5;-0,401746725;-0,6625;7,658227848;B;;;;;;;
-0,988259431;0,110766807;2,321428571;0,344827586;11,83333333;-0,056768559;-0,7375;19,07594937;B;;;;;;;
-0,997262575;-0,051636777;1,892857143;0,137931034;8,833333333;-0,227074236;-0,7;21,5443038;B;;;;;;;
-0,915981658;-0,157741964;2,214285714;0,413793103;6,166666667;-0,873362445;-0,7375;18,83544304;B;;;;;;;
-0,99594422;-0,100712577;1,357142857;2,172413793;8,666666667;-0,013100437;-0,5125;11,43037975;B;;;;;;;
-0,999151395;-0,195524936;2,321428571;-0,103448276;14,16666667;-0,537117904;-0,7;7,139240506;B;;;;;;;
-0,999127904;0,132852197;0,857142857;-0,103448276;9,333333333;-0,11790393;-0,6875;24,21518987;B;;;;;;;
-0,997846837;0,035450895;1,214285714;1,482758621;15;0,310043668;-0,675;15,01265823;B;;;;;;;
-0,999337142;-0,183941694;2,464285714;1,896551724;10,66666667;-0,851528384;-0,75;10,98734177;B;;;;;;;
-0,974153655;-0,011798044;2,142857143;1,482758621;0,833333333;-0,344978166;-0,55;9,329113924;B;;;;;;;
-0,942212561;0,133650021;2,535714286;-0,965517241;13,33333333;-0,541484716;-0,7;11,08860759;B;;;;;;;
-0,969994413;-0,131860227;0,857142857;0,24137931;13,33333333;-0,200873362;-0,6625;9,455696203;B;;;;;;;
-0,860164626;0,134622261;0,857142857;1,965517241;12,16666667;-0,122270742;-0,65;22,37974684;B;;;;;;;
-0,918700864;-0,103154527;1,714285714;2,034482759;6,666666667;-0,187772926;-0,5375;21,10126582;B;;;;;;;
-0,999263322;0,102604548;1,142857143;-0,068965517;4,5;-0,537117904;-0,5375;7,012658228;B;;;;;;;
-0,953076245;-0,044391696;2;-0,827586207;11,66666667;-0,205240175;-0,625;13,26582278;B;;;;;;;
-0,927636345;-0,100147804;1,678571429;1,137931034;3,666666667;0,122270742;-0,7375;10,36708861;B;;;;;;;
-0,997673977;0,182595609;0,892857143;0,275862069;7,166666667;-0,379912664;-0,625;9,215189873;B;;;;;;;
-0,97348276;-0,184834898;1,357142857;2,172413793;2,833333333;0,126637555;-0,7125;21,21518987;B;;;;;;;
-0,989877134;-0,115264529;1;-0,137931034;7,666666667;-0,467248908;-0,6875;22,02531646;B;;;;;;;
-0,996853639;0,137732827;1,392857143;0,275862069;5,166666667;-0,283842795;-0,5625;20,72151899;B;;;;;;;
-0,990579599;0,187481318;1,928571429;0,551724138;12,66666667;-1,03930131;-0,5;17,93670886;B;;;;;;;
-0,952707296;0,131688344;1,535714286;1,103448276;2,666666667;0,205240175;-0,55;20,41772152;B;;;;;;;
-0,843494306;0,046527027;2,392857143;0,24137931;12,83333333;-1,03930131;-0,625;9,430379747;B;;;;;;;
-0,998393087;-0,087777141;2,357142857;1,137931034;11,83333333;-0,205240175;-0,6875;13,26582278;B;;;;;;;
-0,985241411;0,110392391;1,285714286;-0,482758621;4,166666667;-0,165938865;-0,5125;11,06329114;B;;;;;;;
-0,804638406;0,057298784;1,75;-0,620689655;15,16666667;-0,598253275;-0,7125;18,67088608;B;;;;;;;
-0,999594445;0,157128085;2,178571429;0,344827586;6,666666667;-0,441048035;-0,5375;8,329113924;B;;;;;;;
-0,843911938;-0,202099647;1,571428571;-0,75862069;-0,333333333;-0,751091703;-0,675;11;B;;;;;;;
-0,977242532;0,103767075;1,928571429;-0,413793103;5,666666667;-1,034934498;-0,625;6,873417722;B;;;;;;;
-0,991463739;-0,168164362;2,321428571;1,103448276;3;-0,222707424;-0,6125;15,91139241;B;;;;;;;
-0,998086294;-0,152617029;1,107142857;0,655172414;4,333333333;-0,323144105;-0,6;6,367088608;B;;;;;;;
-0,860005664;-0,051201061;1,678571429;0,931034483;8,666666667;0,222707424;-0,6625;15,02531646;B;;;;;;;
-0,99162397;0,113822823;1,428571429;2,068965517;11;-0,720524017;-0,5625;18,56962025;B;;;;;;;
-0,770096844;-0,018254464;2,071428571;0,379310345;15,66666667;-0,868995633;-0,6875;15,35443038;B;;;;;;;
-0,892238417;0,008426175;2,035714286;0,75862069;3,833333333;-0,991266376;-0,6125;11,98734177;B;;;;;;;
-0,995140661;-0,178394779;1,392857143;0,379310345;2,5;-0,065502183;-0,5875;7,911392405;B;;;;;;;
-0,999541542;0,1360382;1;1,24137931;0,5;-0,598253275;-0,5875;21,72151899;B;;;;;;;
-0,990065562;0,134400021;1,25;-0,896551724;9,666666667;-0,113537118;-0,5125;20,2278481;B;;;;;;;
-0,99421893;-0,020793568;0,964285714;0,482758621;15,16666667;-0,729257642;-0,6375;21,21518987;B;;;;;;;
-0,996713859;-0,153327913;1,607142857;1,965517241;5,833333333;0,227074236;-0,725;15,10126582;B;;;;;;;
-0,98288844;-0,095382083;0,964285714;2,034482759;4,166666667;-0,327510917;-0,65;18,07594937;B;;;;;;;
-0,992306013;-0,195272435;2,392857143;1;1,5;-0,908296943;-0,5375;11,88607595;B;;;;;;;
-0,947777634;0,186487387;1,142857143;2,034482759;12,33333333;0,192139738;-0,6125;12,92405063;B;;;;;;;
-0,999510385;-0,04382136;2,357142857;0,482758621;13,83333333;-0,790393013;-0,55;17,44303797;B;;;;;;;
-0,931638572;0,178449117;0,892857143;0,827586207;9,666666667;-0,052401747;-0,675;7,063291139;B;;;;;;;
-0,896308381;0,095956658;1,821428571;-0,655172414;3,833333333;-0,982532751;-0,6375;17,2278481;B;;;;;;;
-0,993578366;-0,127573379;1,714285714;1,862068966;11,33333333;-0,414847162;-0,7375;8,582278481;B;;;;;;;
-0,715415058;0,110948452;1,142857143;2,24137931;6;-0,35371179;-0,6375;20,92405063;B;;;;;;;
-0,99917776;-0,045793488;1,464285714;-0,724137931;15,5;-0,746724891;-0,625;9,582278481;B;;;;;;;
-0,980096105;0,069248014;1,035714286;2,24137931;1,833333333;0,310043668;-0,675;12,58227848;B;;;;;;;
-0,99535247;0,128445949;0,821428571;1,793103448;14,33333333;-0,812227074;-0,65;18,32911392;B;;;;;;;
-0,921334208;0,077233384;2,5;0,379310345;10,66666667;-0,537117904;-0,7125;13,18987342;B;;;;;;;
-0,84348942;-0,197217593;1,5;2,344827586;3;0,082969432;-0,5375;14,58227848;B;;;;;;;
-0,971056148;-0,069771222;1,142857143;1,344827586;13,83333333;-0,576419214;-0,625;22,75949367;B;;;;;;;
-0,976693797;-0,058762874;1,285714286;0,551724138;4,833333333;-0,554585153;-0,55;19,83544304;B;;;;;;;
-0,879765606;-0,081126786;1,571428571;0,689655172;9,666666667;-0,572052402;-0,65;12,75949367;B;;;;;;;
-0,884820769;0,152347601;1,785714286;-0,655172414;6;-0,807860262;-0,6375;14,06329114;B;;;;;;;
-0,877179546;0,002149462;0,928571429;0,655172414;8,5;-0,013100437;-0,5375;22,69620253;B;;;;;;;
-0,999293614;0,132146645;1,214285714;-0,862068966;13,83333333;-0,615720524;-0,6;16,67088608;B;;;;;;;
-0,997389232;0,016108448;2,5;2,379310345;8,833333333;-0,781659389;-0,5125;8,632911392;B;;;;;;;
-0,897458769;0,023999528;2,142857143;0,448275862;-0,5;-0,244541485;-0,725;10,98734177;B;;;;;;;
-0,995752326;0,01525161;1,821428571;2,206896552;11,5;0,034934498;-0,6625;6,848101266;B;;;;;;;
-0,995482573;0,015601457;1,321428571;2;3,833333333;-0,969432314;-0,725;17,32911392;B;;;;;;;
-0,998502806;0,139045112;2,25;1,448275862;8,5;-0,161572052;-0,6;15,05063291;B;;;;;;;
-0,981783239;0,182652313;0,928571429;-0,344827586;6,833333333;-0,816593886;-0,675;19,15189873;B;;;;;;;
-0,996017937;-0,044962234;1,107142857;2,448275862;1,333333333;-0,917030568;-0,7375;12,79746835;B;;;;;;;
-0,8417223;0,134310939;1,428571429;1,517241379;-0,833333333;0,048034934;-0,5875;17,69620253;B;;;;;;;
-0,999569611;-0,168781898;0,785714286;2,448275862;13,5;-0,017467249;-0,5375;12,94936709;B;;;;;;;
-0,975390137;0,084875613;1,107142857;1,75862069;9,833333333;-0,576419214;-0,7375;12,21518987;B;;;;;;;
-0,997870005;-0,150207002;1,25;2,379310345;13,66666667;0,030567686;-0,45;17,48101266;C;;;;;;;
-0,999490889;0,032128647;0,25;-0,551724138;10,33333333;-0,816593886;-0,4625;8,962025316;C;;;;;;;
-0,960820367;-0,15322928;1,071428571;1,034482759;11,33333333;-1,008733624;-0,2875;11,2278481;C;;;;;;;
-0,999358078;-0,088623976;1,392857143;0,344827586;0,5;-0,244541485;-0,475;10,12658228;C;;;;;;;
-0,93814223;0,071970295;0,857142857;2,172413793;15,5;-0,3930131;-0,35;3,607594937;C;;;;;;;
-0,996258054;-0,186900037;1,071428571;-0,931034483;6,333333333;-0,672489083;-0,2625;3,772151899;C;;;;;;;
-0,894398149;-0,037916624;1,464285714;1,793103448;15;-0,305676856;-0,3625;5,64556962;C;;;;;;;
-0,98595597;-0,065453668;0,785714286;-0,724137931;14,83333333;-0,96069869;-0,4125;5,088607595;C;;;;;;;
-0,984887033;0,06449171;0,571428571;0,379310345;5,833333333;0,061135371;-0,375;3,898734177;C;;;;;;;
-0,936425736;-0,154971912;0,428571429;2,413793103;0,5;-0,938864629;-0,4625;11,88607595;C;;;;;;;
-0,998646188;0,050711979;1,035714286;0,24137931;15,33333333;-0,03930131;-0,3625;4,215189873;C;;;;;;;
-0,957343303;-0,104511792;1,5;0,275862069;6,333333333;-0,668122271;-0,3875;12,4556962;C;;;;;;;
-0,998557765;0,048772051;0,75;2,275862069;11;-0,305676856;-0,3875;6,405063291;C;;;;;;;
-0,972757088;0,138965709;0,571428571;2,413793103;11,66666667;-0,903930131;-0,425;10,02531646;C;;;;;;;
-0,995486179;-0,15486078;1,142857143;0,310344828;2;-0,903930131;-0,3125;15,03797468;C;;;;;;;
-0,987524338;0,127381344;1,357142857;0,413793103;5,333333333;-0,995633188;-0,475;8,53164557;C;;;;;;;
-0,993189856;-0,014925002;1,357142857;0,310344828;1,333333333;-0,895196507;-0,4625;14,81012658;C;;;;;;;
-0,997005779;-0,148754439;1,107142857;0,068965517;6,166666667;-0,27510917;-0,475;15,24050633;C;;;;;;;
-0,935399368;0,159392937;1,25;0,034482759;0,5;-0,969432314;-0,3375;13,20253165;C;;;;;;;
-0,996408449;0,006695458;1,142857143;1,482758621;1,666666667;-0,061135371;-0,3875;10,53164557;C;;;;;;;
-0,999369997;0,190604906;1,285714286;1,482758621;2,166666667;-0,323144105;-0,3375;3,848101266;C;;;;;;;
-0,99427318;0,154696866;0,964285714;2,275862069;10,33333333;-0,633187773;-0,425;13,51898734;C;;;;;;;
-0,993610995;-0,147109291;1,25;2,413793103;10,66666667;-0,11790393;-0,325;15,67088608;C;;;;;;;
-0,821229876;-0,176333912;0,25;-0,620689655;5;-0,021834061;-0,4875;12,43037975;C;;;;;;;
-0,953216895;-0,061654759;1,357142857;1;9,166666667;-0,375545852;-0,425;8,556962025;C;;;;;;;
-0,990397122;0,029160756;0,75;-0,344827586;9,166666667;-0,240174672;-0,275;9,303797468;C;;;;;;;
-0,712500767;-0,117150931;0,607142857;0,482758621;10,83333333;-0,510917031;-0,4625;15,63291139;C;;;;;;;
-0,995052728;-0,03551487;1,107142857;0,103448276;14;-0,737991266;-0,45;4,556962025;C;;;;;;;
-0,998968153;-0,062039202;0,714285714;1,379310345;0,5;-0,213973799;-0,4125;16,56962025;C;;;;;;;
-0,995218267;-0,055169447;0,321428571;0,655172414;6,833333333;-0,349344978;-0,3;10,88607595;C;;;;;;;
-0,867060068;0,020331674;0,142857143;0,448275862;14,16666667;-0,689956332;-0,3125;6,835443038;C;;;;;;;
-0,99912557;-0,011877277;1,285714286;1,413793103;7,166666667;-0,401746725;-0,4125;2,202531646;C;;;;;;;
-0,994443453;0,121820203;0,714285714;0,379310345;6,833333333;-0,087336245;-0,3;13,05063291;C;;;;;;;
-0,974687719;0,132032284;1;0,275862069;3,166666667;-0,995633188;-0,475;9,17721519;C;;;;;;;
-0,998023092;0,071034391;0,464285714;2;11;-0,052401747;-0,2625;6,569620253;C;;;;;;;
-0,952451961;-0,08871619;0,607142857;2,344827586;7,333333333;0,135371179;-0,2625;13,37974684;C;;;;;;;
-0,916487592;0,050352599;1,142857143;1,482758621;10,16666667;-0,585152838;-0,4;10,67088608;C;;;;;;;
-0,786663229;0,103006167;0,607142857;1,482758621;1,666666667;0,253275109;-0,3375;15,2278481;C;;;;;;;
-0,889223756;-0,20352623;1,428571429;1,551724138;3,833333333;-0,139737991;-0,375;4,924050633;C;;;;;;;
-0,988539298;0,065236589;0,964285714;-0,344827586;6,166666667;-0,257641921;-0,475;9,544303797;C;;;;;;;
-0,869492606;-0,131680434;0,821428571;0,172413793;13,16666667;-0,956331878;-0,3;16,24050633;C;;;;;;;
-0,971407613;0,043600223;1,428571429;0,793103448;12,16666667;-0,554585153;-0,3625;4,607594937;C;;;;;;;
-0,998957159;0,090161482;0,392857143;2,344827586;5,833333333;-0,082969432;-0,4;8,683544304;C;;;;;;;
-0,985878078;0,075776817;0,5;1,75862069;0,166666667;-0,283842795;-0,4625;17,96202532;C;;;;;;;
-0,999271083;-0,060807581;0,321428571;0,137931034;11,83333333;-0,663755459;-0,475;4,569620253;C;;;;;;;
-0,999634811;-0,100949052;1,035714286;-0,551724138;2,833333333;-0,034934498;-0,325;2,35443038;C;;;;;;;
-0,953744658;-0,179368509;0,392857143;-0,275862069;6,333333333;-0,100436681;-0,4;9,64556962;C;;;;;;;
-0,847120716;-0,040625708;0,928571429;0,310344828;-0,166666667;-0,179039301;-0,3375;9,696202532;C;;;;;;;
-0,994911995;-0,06384011;0,892857143;-0,137931034;6,333333333;-0,772925764;-0,375;15,81012658;C;;;;;;;
